  r          R           theta    pr             pR         pt
 2.997298  3.678988  1.535731  375.378076  22.892640  0.000000  -1290.495400  
 3.169821  3.740320  1.518950  -299.405151  30.770596  0.000000  -1290.495400  
 3.559525  3.986191  1.627953  -51.580341  17.506023  0.000000  -1290.495400  
 3.572215  3.906990  1.628009  24.180929  29.663152  0.000000  -1290.495400  
 3.476753  3.820320  1.610392  131.551036  -35.825617  0.000000  -1290.495400  
 3.526495  3.763078  1.613000  90.946956  -34.319657  0.000000  -1290.495400  
 3.558521  3.728436  1.503333  53.167044  -24.719451  0.000000  -1290.495400  
 3.531470  3.749219  1.589977  -86.063178  -35.701697  0.000000  -1290.495400  
 2.627421  3.851213  1.551592  459.212403  -36.094363  0.000000  -1290.495400  
 2.503742  3.771535  1.509955  -407.478265  31.734676  0.000000  -1290.495400  
 3.539059  3.779241  1.545595  -78.110973  36.689501  0.000000  -1290.495400  
 3.291383  3.891141  1.546070  -239.915869  -33.239284  0.000000  -1290.495400  
 3.160757  3.747819  1.629629  -303.643950  30.075306  0.000000  -1290.495400  
 3.464367  3.842264  1.612914  -140.240808  35.096640  0.000000  -1290.495400  
 2.502487  3.662630  1.593909  -406.428635  20.000437  0.000000  -1290.495400  
 3.397170  3.744305  1.586391  -182.448470  -35.564646  0.000000  -1290.495400  
 3.515590  3.987888  1.493928  -100.950900  14.706088  0.000000  -1290.495400  
 3.505916  3.886410  1.657955  -109.190002  -27.080973  0.000000  -1290.495400  
 2.916740  3.989588  1.652986  -406.429954  -13.335387  0.000000  -1290.495400  
 3.425379  3.955074  1.609759  165.536579  -24.952297  0.000000  -1290.495400  
 3.291392  3.801165  1.547607  -239.911210  37.122348  0.000000  -1290.495400  
 3.500762  3.800830  1.578357  -113.383452  -37.688477  0.000000  -1290.495400  
 2.997887  3.996049  1.518391  -375.137930  15.262059  0.000000  -1290.495400  
 3.495351  3.998262  1.599692  -117.660282  -16.136079  0.000000  -1290.495400  
 2.909730  3.855161  1.620421  -408.943255  33.910306  0.000000  -1290.495400  
 2.667056  3.869738  1.540352  461.519963  -34.559064  0.000000  -1290.495400  
 3.376696  3.890506  1.548857  194.197718  33.396311  0.000000  -1290.495400  
 2.588442  3.830403  1.565178  451.576437  -37.240316  0.000000  -1290.495400  
 2.752675  3.754994  1.505439  -453.077383  -29.254060  0.000000  -1290.495400  
 3.376881  3.855258  1.518932  194.093502  33.680552  0.000000  -1290.495400  
 2.406115  3.733309  1.595326  -253.887554  -34.017845  0.000000  -1290.495400  
 3.396168  3.703785  1.651697  -183.033123  -6.201611  0.000000  -1290.495400  
 3.520951  3.811953  1.549043  -96.140806  -37.149453  0.000000  -1290.495400  
 3.180696  3.866570  1.525968  -294.285572  33.775332  0.000000  -1290.495400  
 3.566864  3.792733  1.523352  -38.140974  34.852775  0.000000  -1290.495400  
 3.488301  3.893388  1.563937  -123.062398  33.487361  0.000000  -1290.495400  
 2.782575  3.905305  1.555490  446.939381  32.224728  0.000000  -1290.495400  
 2.543689  3.854276  1.653425  434.060728  -29.169131  0.000000  -1290.495400  
 3.112445  3.970912  1.495815  -325.807309  -18.945727  0.000000  -1290.495400  
 3.503769  3.777045  1.588416  -110.951904  -37.067065  0.000000  -1290.495400  
 3.051382  3.816885  1.501057  -352.724236  -31.791481  0.000000  -1290.495400  
 2.374715  3.834083  1.621684  113.947868  -34.459328  0.000000  -1290.495400  
 2.384315  3.740597  1.624080  -172.899083  -30.499653  0.000000  -1290.495400  
 3.053038  3.806864  1.592238  -352.011945  -37.203448  0.000000  -1290.495400  
 3.122268  4.015523  1.548111  -321.360519  -9.916595  0.000000  -1290.495400  
 3.496761  3.795762  1.563681  -116.557849  37.688554  0.000000  -1290.495400  
 3.048811  3.963837  1.515673  -353.828093  -22.365015  0.000000  -1290.495400  
 3.555588  3.879605  1.546277  57.563182  -34.160649  0.000000  -1290.495400  
 3.509645  3.898282  1.542493  -106.074681  32.462289  0.000000  -1290.495400  
 2.452484  3.706761  1.594975  349.786795  30.749662  0.000000  -1290.495400  
 3.478066  3.820227  1.537601  -130.606000  36.345856  0.000000  -1290.495400  
 3.156888  3.878725  1.496204  305.445870  29.653058  0.000000  -1290.495400  
 3.397506  3.803818  1.559462  182.252296  -37.598324  0.000000  -1290.495400  
 3.000463  3.889638  1.596597  374.087428  33.321999  0.000000  -1290.495400  
 2.754063  3.844852  1.517043  452.823325  -33.856586  0.000000  -1290.495400  
 3.225840  3.880052  1.585263  -272.632403  34.450238  0.000000  -1290.495400  
 3.389136  3.880573  1.631782  -187.105276  -31.347205  0.000000  -1290.495400  
 3.566694  3.943777  1.588053  -38.502801  27.519122  0.000000  -1290.495400  
 3.482546  3.995607  1.591939  -127.344015  17.185562  0.000000  -1290.495400  
 3.523793  3.962915  1.571238  -93.508883  -24.648299  0.000000  -1290.495400  
 3.469428  3.675942  1.527558  136.736697  -19.395244  0.000000  -1290.495400  
 3.152979  3.854881  1.657765  307.261546  28.247575  0.000000  -1290.495400  
 3.538858  3.889474  1.621833  -78.331594  -31.721969  0.000000  -1290.495400  
 3.242934  3.657486  1.547332  264.256292  17.739088  0.000000  -1290.495400  
 2.593648  3.712815  1.515254  -452.957673  25.577966  0.000000  -1290.495400  
 2.501074  3.681405  1.596122  -405.228886  -25.510450  0.000000  -1290.495400  
 3.516729  3.708593  1.574856  99.945206  32.285791  0.000000  -1290.495400  
 3.248825  3.695642  1.554193  261.345352  29.606307  0.000000  -1290.495400  
 2.737053  3.941035  1.495591  -455.713987  23.831717  0.000000  -1290.495400  
 3.370686  3.658233  1.564072  197.576751  20.395773  0.000000  -1290.495400  
 3.006409  3.706795  1.582211  -371.650027  -31.779393  0.000000  -1290.495400  
 3.272357  3.901146  1.494666  -249.587199  -27.922597  0.000000  -1290.495400  
 3.240940  3.766587  1.602791  -265.238382  35.669918  0.000000  -1290.495400  
 3.316638  3.927928  1.551518  226.821720  -29.599181  0.000000  -1290.495400  
 2.660596  3.682953  1.512394  461.463678  15.092532  0.000000  -1290.495400  
 2.498107  3.909182  1.607907  402.647098  -30.969834  0.000000  -1290.495400  
 2.826860  3.705659  1.568988  435.608796  -31.893731  0.000000  -1290.495400  
 2.829986  3.867526  1.546473  434.721310  -34.990874  0.000000  -1290.495400  
 2.870884  3.917633  1.535800  422.198160  -30.191516  0.000000  -1290.495400  
 2.386270  3.951337  1.526957  -182.227906  -25.259464  0.000000  -1290.495400  
 2.469610  3.952317  1.583293  372.922010  -26.319110  0.000000  -1290.495400  
 2.397119  3.808190  1.502371  -225.426655  31.882307  0.000000  -1290.495400  
 2.914174  3.779652  1.507495  407.353738  -31.745848  0.000000  -1290.495400  
 3.006404  3.972807  1.538638  -371.652412  -22.106641  0.000000  -1290.495400  
 2.862427  3.911537  1.506246  -424.918041  28.475310  0.000000  -1290.495400  
 3.508438  3.750351  1.656951  107.090707  21.107225  0.000000  -1290.495400  
 3.543989  3.695992  1.502120  72.539829  14.445564  0.000000  -1290.495400  
 3.523444  3.860467  1.636142  93.835475  -31.854255  0.000000  -1290.495400  
 2.748661  3.963003  1.619304  453.794646  23.018040  0.000000  -1290.495400  
 3.415598  3.662378  1.607367  -171.508822  16.010751  0.000000  -1290.495400  
 3.457734  3.885815  1.570404  -144.745301  -34.166967  0.000000  -1290.495400  
 2.714315  3.666687  1.569501  -458.757056  23.506484  0.000000  -1290.495400  
 3.045779  3.716424  1.574133  355.127001  -33.319023  0.000000  -1290.495400  
 2.821731  4.007100  1.565751  -437.041592  -13.895160  0.000000  -1290.495400  
 3.517574  3.962767  1.516816  99.193215  -22.648199  0.000000  -1290.495400  
 2.390714  3.640469  1.558565  -201.439902  9.423025  0.000000  -1290.495400  
 2.374590  3.915889  1.616098  112.940948  -29.752643  0.000000  -1290.495400  
 3.495492  3.949641  1.567934  -117.550517  26.834901  0.000000  -1290.495400  
 3.428127  3.841010  1.599267  -163.835579  -36.106940  0.000000  -1290.495400  
 3.164052  3.953596  1.628478  -302.106001  23.871508  0.000000  -1290.495400  
 3.481014  3.822615  1.624556  128.466285  34.281525  0.000000  -1290.495400  
 2.479265  3.891478  1.584371  384.080309  33.547463  0.000000  -1290.495400  
 3.103094  3.976101  1.581954  330.011716  -22.050217  0.000000  -1290.495400  
 2.741441  3.910579  1.514694  -455.016031  29.423290  0.000000  -1290.495400  
 3.528885  3.777484  1.643362  -88.630103  -29.470889  0.000000  -1290.495400  
 3.517374  4.002231  1.533143  99.371223  -14.435186  0.000000  -1290.495400  
 3.528192  3.720800  1.578822  -89.307195  -33.726239  0.000000  -1290.495400  
 3.556433  3.808839  1.592099  -56.328798  37.198268  0.000000  -1290.495400  
 3.473906  3.713848  1.622639  -133.582997  26.842361  0.000000  -1290.495400  
 3.078720  3.906106  1.579448  340.834037  32.262923  0.000000  -1290.495400  
 3.481476  3.743898  1.542711  -128.128545  -34.616258  0.000000  -1290.495400  
 3.499272  3.978328  1.509313  114.573612  -18.927799  0.000000  -1290.495400  
 2.391560  3.978946  1.607114  -204.834556  -20.638596  0.000000  -1290.495400  
 2.869322  3.732743  1.631480  -422.705196  27.625808  0.000000  -1290.495400  
 2.392415  3.766184  1.539725  208.186958  -35.737352  0.000000  -1290.495400  
 3.315390  3.717022  1.551779  227.475881  32.679726  0.000000  -1290.495400  
 3.395503  3.975709  1.581032  183.420332  22.143926  0.000000  -1290.495400  
 2.626440  3.923899  1.614670  459.091296  28.955896  0.000000  -1290.495400  
 2.385779  3.696750  1.602106  179.945241  28.001041  0.000000  -1290.495400  
 3.509897  3.770068  1.657902  -105.861423  24.012391  0.000000  -1290.495400  
 3.105709  3.871935  1.544861  -328.838904  -34.637003  0.000000  -1290.495400  
 3.095460  3.884428  1.570727  333.423015  -34.279076  0.000000  -1290.495400  
 3.490469  4.009212  1.505016  121.420113  8.595570  0.000000  -1290.495400  
 2.584613  3.876316  1.610368  450.481912  -33.571279  0.000000  -1290.495400  
 2.498297  3.963268  1.619650  -402.815323  22.946643  0.000000  -1290.495400  
 2.459076  3.870722  1.617389  -359.246478  -33.386409  0.000000  -1290.495400  
 3.111403  3.848439  1.594787  326.277352  -36.030122  0.000000  -1290.495400  
 3.504946  3.979446  1.565684  -109.988489  21.410069  0.000000  -1290.495400  
 2.984250  4.015132  1.610748  380.647697  8.911606  0.000000  -1290.495400  
 3.401494  3.883763  1.564517  179.914956  34.300616  0.000000  -1290.495400  
 3.383266  3.994119  1.543327  -190.469624  -17.371968  0.000000  -1290.495400  
 2.580129  3.831416  1.579570  -449.112743  -37.163399  0.000000  -1290.495400  
 3.331422  3.758587  1.487369  219.003363  -23.820678  0.000000  -1290.495400  
 3.364072  3.927373  1.572385  -201.261951  -29.925294  0.000000  -1290.495400  
 3.075170  3.960799  1.510201  -342.393208  -22.417789  0.000000  -1290.495400  
 3.230699  3.704756  1.580492  -270.261807  31.556275  0.000000  -1290.495400  
 2.632401  3.733124  1.495413  -459.775727  -22.523871  0.000000  -1290.495400  
 3.543153  3.797487  1.560858  73.510368  37.636942  0.000000  -1290.495400  
 3.051009  3.687106  1.546306  352.884362  27.002289  0.000000  -1290.495400  
 2.579305  3.998341  1.523515  -448.850600  -14.997039  0.000000  -1290.495400  
 3.168620  3.841009  1.581831  -299.968567  36.777849  0.000000  -1290.495400  
 2.388835  3.802835  1.612894  -193.619314  35.628557  0.000000  -1290.495400  
 3.525794  3.677261  1.635983  -91.617693  -1.085755  0.000000  -1290.495400  
 3.402099  3.867615  1.565736  -179.559227  -35.473441  0.000000  -1290.495400  
 3.488119  3.832515  1.519101  -123.199451  34.399542  0.000000  -1290.495400  
 3.403486  3.676049  1.607954  -178.741361  -21.404627  0.000000  -1290.495400  
 2.633070  3.964517  1.502265  459.844900  20.947093  0.000000  -1290.495400  
 3.564896  4.008028  1.543582  42.148932  -12.958470  0.000000  -1290.495400  
 3.538106  4.015760  1.560624  -79.148043  10.220658  0.000000  -1290.495400  
 3.119154  3.994828  1.496189  -322.773416  12.979830  0.000000  -1290.495400  
 3.215616  4.021181  1.560436  277.594456  7.010556  0.000000  -1290.495400  
 3.221322  3.939520  1.574668  -274.829672  28.315567  0.000000  -1290.495400  
 3.531836  3.981597  1.656782  85.694741  14.855482  0.000000  -1290.495400  
 3.498224  3.761691  1.596495  -115.404403  35.973482  0.000000  -1290.495400  
 3.533528  3.932422  1.503407  83.971945  25.877664  0.000000  -1290.495400  
 3.541682  3.654949  1.556502  -75.192145  -18.288259  0.000000  -1290.495400  
 2.461171  3.864597  1.628697  362.102175  -32.598834  0.000000  -1290.495400  
 3.557723  3.927714  1.515627  54.395507  -27.649051  0.000000  -1290.495400  
 2.956469  4.003461  1.649765  -391.577768  8.792584  0.000000  -1290.495400  
 3.234288  3.848781  1.510673  -268.505482  -32.964525  0.000000  -1290.495400  
 3.181520  3.746341  1.501895  293.896427  27.187236  0.000000  -1290.495400  
 3.562864  3.644962  1.586093  -45.935074  12.484643  0.000000  -1290.495400  
 3.515512  3.904042  1.583862  -101.019738  32.397557  0.000000  -1290.495400  
 3.478465  3.703840  1.633311  130.317957  20.817026  0.000000  -1290.495400  
 3.486865  4.005255  1.583565  -124.140368  -14.431660  0.000000  -1290.495400  
 2.825836  3.857753  1.527203  -435.897262  34.338225  0.000000  -1290.495400  
 3.065392  3.750306  1.619091  -346.664886  -32.449678  0.000000  -1290.495400  
 2.668303  3.655095  1.583734  -461.517675  -18.533468  0.000000  -1290.495400  
 3.018362  3.948305  1.598677  -366.703091  26.522742  0.000000  -1290.495400  
 2.399375  3.807362  1.523406  -233.064368  35.070939  0.000000  -1290.495400  
 2.507736  3.919314  1.600854  -410.721147  -30.240851  0.000000  -1290.495400  
 3.158189  3.718650  1.572749  -304.840337  -33.598542  0.000000  -1290.495400  
 2.719814  4.015047  1.602333  458.112950  9.645704  0.000000  -1290.495400  
 3.406806  3.899750  1.484348  -176.775742  26.362449  0.000000  -1290.495400  
 3.359531  3.739704  1.611331  -203.773095  -32.718698  0.000000  -1290.495400  
 3.375734  3.848691  1.523451  -194.740769  -34.393057  0.000000  -1290.495400  
 3.161706  3.752217  1.558963  -303.201394  36.250238  0.000000  -1290.495400  
 3.400603  3.779651  1.576990  -180.438848  37.493249  0.000000  -1290.495400  
 3.230229  3.976555  1.503990  -270.491733  -18.756711  0.000000  -1290.495400  
 2.752440  3.868626  1.633178  453.120174  31.866276  0.000000  -1290.495400  
 3.511128  3.816479  1.655183  104.815627  28.558761  0.000000  -1290.495400  
 3.483744  3.785834  1.484205  126.461397  -26.012001  0.000000  -1290.495400  
 3.366669  3.906368  1.571186  -199.819092  32.291591  0.000000  -1290.495400  
 2.901633  3.824874  1.652853  411.802433  -29.341071  0.000000  -1290.495400  
 2.783180  3.857961  1.534154  446.801823  -34.854769  0.000000  -1290.495400  
 3.505250  3.807036  1.647454  -109.738839  -30.120445  0.000000  -1290.495400  
 2.834304  3.824146  1.599584  433.478002  36.573030  0.000000  -1290.495400  
 3.406070  3.879887  1.539834  -177.212537  33.841193  0.000000  -1290.495400  
 2.917580  3.781211  1.578904  -406.126428  -37.490938  0.000000  -1290.495400  
 3.404340  4.016851  1.527736  178.237175  -7.553651  0.000000  -1290.495400  
 2.639127  3.758904  1.521913  -460.404304  -33.045338  0.000000  -1290.495400  
 3.234969  3.818976  1.506050  268.172018  32.688700  0.000000  -1290.495400  
 3.156387  3.722221  1.507735  -305.678762  -25.048738  0.000000  -1290.495400  
 2.409480  3.985736  1.629098  263.333725  -17.511475  0.000000  -1290.495400  
 3.491833  3.712601  1.583801  120.378847  32.507280  0.000000  -1290.495400  
 3.510113  3.813090  1.577140  105.678700  37.615591  0.000000  -1290.495400  
 3.520087  3.986608  1.642558  -96.929694  -15.776357  0.000000  -1290.495400  
 3.554801  4.022170  1.590435  58.690554  5.796381  0.000000  -1290.495400  
 3.257528  3.881302  1.626505  -257.021837  31.867573  0.000000  -1290.495400  
 3.518936  3.887271  1.494211  97.971512  28.844748  0.000000  -1290.495400  
 3.518968  3.700158  1.518499  -97.942563  23.719350  0.000000  -1290.495400  
 3.295832  3.735924  1.656632  -237.631324  17.744867  0.000000  -1290.495400  
 2.915977  3.945803  1.619698  -406.704968  25.752502  0.000000  -1290.495400  
 3.223960  3.698260  1.572518  273.547757  -30.731205  0.000000  -1290.495400  
 2.855223  4.001880  1.484281  427.183744  7.594229  0.000000  -1290.495400  
 3.291105  3.702619  1.609376  -240.058114  -27.817020  0.000000  -1290.495400  
 3.518598  3.946334  1.581321  98.276074  27.268250  0.000000  -1290.495400  
 3.543805  3.759256  1.624224  72.754319  -32.275873  0.000000  -1290.495400  
 3.482328  3.716928  1.613929  -127.504277  29.399774  0.000000  -1290.495400  
 2.834474  3.699690  1.504968  433.428484  -17.808536  0.000000  -1290.495400  
 3.394394  3.808960  1.511849  -184.065082  -33.522968  0.000000  -1290.495400  
 2.376298  3.787534  1.633042  125.885563  -32.358165  0.000000  -1290.495400  
 3.556762  3.917848  1.585336  -55.842905  30.908219  0.000000  -1290.495400  
 2.403909  3.696397  1.590802  247.371151  29.431961  0.000000  -1290.495400  
 2.390683  3.696296  1.580973  201.314475  -30.150362  0.000000  -1290.495400  
